review,rating,date,source,sentiment_label,sentiment_score,topics
nice 👍,5,2025-07-27 10:33:17,Google Play,POSITIVE,0.9998424053192139,[]
Emm good,3,2025-07-27 10:32:54,Google Play,POSITIVE,0.9998537302017212,['emm good']
ดี,2,2025-07-27 10:32:15,Google Play,NEGATIVE,-0.6970566511154175,[]
pissed me off. I was arguing with somebody now suddenly my comments don't appear. freaksthis,2,2025-07-27 10:31:51,Google Play,NEGATIVE,-0.998696506023407,['my comments']
good,1,2025-07-27 10:30:49,Google Play,POSITIVE,0.9998161196708679,[]
wonderfull,4,2025-07-27 10:29:57,Google Play,POSITIVE,0.9998757839202881,['wonderfull']
love this app,5,2025-07-27 10:29:46,Google Play,POSITIVE,0.9998668432235718,['this app']
Facebook is more than just a social platform-it's a place where we share our memories. connect with loved ones. and stay informed. l'm truly satisfied with the experience.Thank you to the Facebook team for keeping us all connected!!!!! ❤️,5,2025-07-27 10:29:33,Google Play,POSITIVE,0.9998502731323242,"['facebook', 'just a social platform', 'a place', 'our memories', 'loved ones', 'the experience.thank', 'the facebook team']"
it is good,5,2025-07-27 10:29:18,Google Play,POSITIVE,0.9998494386672974,[]
"Facebook star option not showing | Facebook reels star not showing| facebook star button missing Dear Facebook Team, Star monetization option is enabled in my account and I have setup my account but star icon is not showing in my reels video. So Please fix this er...more",1,2025-07-27 10:28:18,Google Play,NEGATIVE,-0.9989057779312134,"['facebook star option', '| facebook reels star', 'not showing| facebook star button', 'missing dear facebook team', 'star monetization option', 'my account', 'my account', 'star icon', 'my reels video']"
"New update ruined reactions and comments. Expanding to read the full text of a comment instantly starts a reply. I don't want to reply! Did I react with a thumb or other emoji? Can't tell anymore! Regadless of the update, the app is garbage - full of scammers, bots, and fake profiles. The ads are also getting out of control.",1,2025-07-27 10:26:48,Google Play,NEGATIVE,-0.9997161030769348,"['new update', 'comments', 'the full text', 'a comment', 'a reply', 'a thumb', 'other emoji', 'the update', 'the app', 'scammers', 'bots', 'fake profiles', 'the ads', 'control']"
I THINK THAT I MAY LOVE YOU!!!,5,2025-07-27 10:25:37,Google Play,POSITIVE,0.9997268319129944,[]
good 😊 app for facebook,5,2025-07-27 10:23:31,Google Play,POSITIVE,0.9994818568229675,"['good 😊 app', 'facebook']"
nice,5,2025-07-27 10:22:23,Google Play,POSITIVE,0.9998552799224854,[]
good,5,2025-07-27 10:21:55,Google Play,POSITIVE,0.9998161196708679,[]
grow my account,5,2025-07-27 10:21:53,Google Play,POSITIVE,0.9990549683570862,['my account']
Moja,4,2025-07-27 10:21:12,Google Play,POSITIVE,0.9942914247512817,['moja']
fantastic,5,2025-07-27 10:20:49,Google Play,POSITIVE,0.9998743534088135,['fantastic']
It's a nice app.,4,2025-07-27 10:20:21,Google Play,POSITIVE,0.9998636245727539,['a nice app']
average,5,2025-07-27 10:19:07,Google Play,POSITIVE,0.7222251296043396,[]
More ads than friend posts. Now it wants money in exchange for your personal data.,1,2025-07-27 10:18:26,Google Play,NEGATIVE,-0.9991219639778137,"['more ads', 'friend posts', 'money', 'exchange', 'your personal data']"
ok nmn,5,2025-07-27 10:18:16,Google Play,NEGATIVE,-0.8141652345657349,['ok nmn']
👍,5,2025-07-27 10:18:11,Google Play,NEGATIVE,-0.6970566511154175,[]
thankyou Facebook meta is very good highly recommended 🤍🌟🌟🌟🌟🌟,5,2025-07-27 10:16:43,Google Play,POSITIVE,0.9998032450675964,"['thankyou', 'very good highly recommended 🤍🌟🌟🌟🌟🌟']"
good,5,2025-07-27 10:15:49,Google Play,POSITIVE,0.9998161196708679,[]
wow,5,2025-07-27 10:14:51,Google Play,POSITIVE,0.999592125415802,[]
very nice,5,2025-07-27 10:13:42,Google Play,POSITIVE,0.9998563528060913,[]
good,5,2025-07-27 10:13:35,Google Play,POSITIVE,0.9998161196708679,[]
Nice,1,2025-07-27 10:12:05,Google Play,POSITIVE,0.9998552799224854,[]
Good 👍,4,2025-07-27 10:11:36,Google Play,POSITIVE,0.9998576641082764,[]
ok,5,2025-07-27 10:09:04,Google Play,POSITIVE,0.9997851252555847,[]
good,5,2025-07-27 10:08:41,Google Play,POSITIVE,0.9998161196708679,[]
wala na tapos na,5,2025-07-27 10:06:48,Google Play,NEGATIVE,-0.9794553518295288,"['wala', 'tapos']"
are you serious? you disabled my 4 account and i made another and you disabled it too after a few days now all my groupchat on school is deleted!! why me? i dont use my account on any advertising,1,2025-07-27 10:06:47,Google Play,NEGATIVE,-0.9996193647384644,"['my 4 account', 'a few days', 'all my groupchat', 'school', 'my account', 'any advertising']"
"Most recent bug: can't expand long comments. Click on the ... that is supposed to expand the comment, and it just blends a few extra words with the ... but doesn't display anything else like it's supposed to.",1,2025-07-27 10:03:08,Google Play,NEGATIVE,-0.9980823993682861,"['most recent bug', 'long comments', 'the comment', 'a few extra words']"
Nice,5,2025-07-27 09:58:34,Google Play,POSITIVE,0.9998552799224854,[]
Always a great way to stay in touch ^_^*,5,2025-07-27 09:57:27,Google Play,POSITIVE,0.9998273253440857,"['always a great way', 'touch']"
good,5,2025-07-27 09:55:57,Google Play,POSITIVE,0.9998161196708679,[]
ok,5,2025-07-27 09:54:48,Google Play,POSITIVE,0.9997851252555847,[]
great app Jacob Jones of Hamilton Ohio 45013,5,2025-07-27 09:53:21,Google Play,POSITIVE,0.9929484128952026,"['great app jacob jones', 'hamilton ohio']"
Excellent,5,2025-07-27 09:52:56,Google Play,POSITIVE,0.9998434782028198,[]
Good job,5,2025-07-27 09:52:17,Google Play,POSITIVE,0.999835729598999,['good job']
Terbaikkkk kan best lau kita dpt join,5,2025-07-27 09:51:56,Google Play,NEGATIVE,-0.9069027304649353,"['terbaikkkk', 'kan best lau kita dpt join']"
good,5,2025-07-27 09:51:23,Google Play,POSITIVE,0.9998161196708679,[]
can no longer be used for free. and it always require an update on the play store like wth? sometimes an update twice a week,2,2025-07-27 09:50:42,Google Play,NEGATIVE,-0.999053418636322,"['an update', 'the play store', 'wth', 'sometimes an update']"
more fun and happing,5,2025-07-27 09:50:22,Google Play,POSITIVE,0.9991451501846313,"['more fun', 'happing']"
nice,5,2025-07-27 09:49:03,Google Play,POSITIVE,0.9998552799224854,[]
"good to ues ,👍🏻😊",4,2025-07-27 09:49:02,Google Play,POSITIVE,0.9997976422309875,['ues']
"why do you put musci when posting photos on Facebook, bruh? whatchu tryna do turn in into a full reels app, please remove music opinions 😒 😑 🙄",1,2025-07-27 09:49:01,Google Play,NEGATIVE,-0.9985072016716003,"['musci', 'photos', 'facebook', 'whatchu tryna', 'a full reels app', 'music opinions']"
acha hai,5,2025-07-27 09:48:43,Google Play,POSITIVE,0.9864479303359985,['acha hai']
"I'll give it one star as a consequence of endlessly suspending my Facebook accounts for no reason. I am highly confident that I did not violate any Facebook rules and regulations for the reason that I rarely open my Facebook account due to I only used it for my Work matters. Facebook please take an action with that matter, Thank you!",1,2025-07-27 09:46:41,Google Play,POSITIVE,0.8675464987754822,"['one star', 'a consequence', 'my facebook', 'no reason', 'any facebook rules', 'regulations', 'the reason', 'my facebook account', 'my work matters', 'an action', 'that matter']"
"If the post I'm responding TO IS NOT PUBLIC THEN WHY WOULD ANY OF MY INFORMATION BECOME PUBLIC TO OTHERS,, IT MAKES NO SENCE WHAT SO EVER.... NOT GOOD AT ALL... I WON'T USE FACEBOOK IF THAT'S THE CASE.....",2,2025-07-27 09:46:35,Google Play,NEGATIVE,-0.9997479319572449,"['the post', 'my information', 'no sence', 'facebook', 'the case']"
won't let me friend request more than 10 people at a time. stupid since my account got deleted along with my email of 20 yrs,1,2025-07-27 09:43:26,Google Play,NEGATIVE,-0.9997557997703552,"['more than 10 people', 'a time', 'my account', 'my email', '20 yrs']"
awesome 👍,5,2025-07-27 09:42:24,Google Play,POSITIVE,0.9998607635498047,[]
nah I got it because for a account,3,2025-07-27 09:40:16,Google Play,NEGATIVE,-0.9951712489128113,['a account']
you are the best.,5,2025-07-27 09:39:57,Google Play,POSITIVE,0.9998610019683838,[]
"Fb fix your issue, cuz all of my accounts are suspended I didn't do anything, then why suspend?",1,2025-07-27 09:39:32,Google Play,NEGATIVE,-0.9994163513183594,"['your issue', 'my accounts']"
good 😊💯,4,2025-07-27 09:39:31,Google Play,POSITIVE,0.9998576641082764,[]
excellent,5,2025-07-27 09:39:23,Google Play,POSITIVE,0.9998434782028198,[]
good,1,2025-07-27 09:38:41,Google Play,POSITIVE,0.9998161196708679,[]
Sukuru. Mundu,5,2025-07-27 09:38:09,Google Play,NEGATIVE,-0.9779689908027649,"['sukuru', 'mundu']"
well done 👍,5,2025-07-27 09:38:04,Google Play,POSITIVE,0.9998345375061035,[]
best app ever,5,2025-07-27 09:37:33,Google Play,POSITIVE,0.9997490048408508,['best app']
🌹🌹🌹,5,2025-07-27 09:35:50,Google Play,NEGATIVE,-0.6970566511154175,[]
Nice App...👍🏻,5,2025-07-27 09:34:23,Google Play,POSITIVE,0.9992120265960693,['nice app']
fun tell your story,5,2025-07-27 09:33:10,Google Play,POSITIVE,0.999875545501709,"['fun', 'your story']"
good,5,2025-07-27 09:33:00,Google Play,POSITIVE,0.9998161196708679,[]
"updates my Facebook followers put one million count me in ! counting to followers now , active Facebook",5,2025-07-27 09:32:52,Google Play,NEGATIVE,-0.9884845614433289,"['my facebook followers', 'followers']"
New search results layout is terrible. You can't find a thing in there. too hard to read and focus. old layout was much better. please revert back.,1,2025-07-27 09:32:44,Google Play,NEGATIVE,-0.9996635913848877,"['a thing', 'old layout']"
good,5,2025-07-27 09:32:03,Google Play,POSITIVE,0.9998161196708679,[]
good,5,2025-07-27 09:32:01,Google Play,POSITIVE,0.9998161196708679,[]
nice,5,2025-07-27 09:31:56,Google Play,POSITIVE,0.9998552799224854,[]
nice job,5,2025-07-27 09:31:46,Google Play,POSITIVE,0.9998424053192139,['nice job']
Good Apps user Friendly,5,2025-07-27 09:31:33,Google Play,POSITIVE,0.9998341798782349,['good apps']
good place to know each other,5,2025-07-27 09:31:19,Google Play,POSITIVE,0.9998732805252075,['good place']
fu fb,1,2025-07-27 09:30:17,Google Play,NEGATIVE,-0.9944055080413818,['fu fb']
nice to Facebook na to,5,2025-07-27 09:29:50,Google Play,POSITIVE,0.9978251457214355,[]
very good,5,2025-07-27 09:29:41,Google Play,POSITIVE,0.9998520612716675,[]
Good 👍,4,2025-07-27 09:29:31,Google Play,POSITIVE,0.9998576641082764,[]
Bad app always disabled my FB account,1,2025-07-27 09:28:28,Google Play,NEGATIVE,-0.9996551275253296,"['bad app', 'my fb account']"
you are interesting thank you Facebook,5,2025-07-27 09:28:05,Google Play,POSITIVE,0.9998836517333984,[]
good,5,2025-07-27 09:27:38,Google Play,POSITIVE,0.9998161196708679,[]
sa pamamagitan ng Facebook mapapadali muna ang pag process ng mga bagay bagay.,5,2025-07-27 09:25:53,Google Play,NEGATIVE,-0.9825001358985901,"['sa pamamagitan', 'muna ang pag process']"
Good but Not bad,4,2025-07-27 09:24:46,Google Play,POSITIVE,0.9997252821922302,[]
Nice,5,2025-07-27 09:23:30,Google Play,POSITIVE,0.9998552799224854,[]
very nice app,5,2025-07-27 09:20:11,Google Play,POSITIVE,0.9998562335968018,['very nice app']
awesome,5,2025-07-27 09:20:11,Google Play,POSITIVE,0.9998682737350464,[]
good,5,2025-07-27 09:20:09,Google Play,POSITIVE,0.9998161196708679,[]
wow,5,2025-07-27 09:19:10,Google Play,POSITIVE,0.999592125415802,[]
thank you,5,2025-07-27 09:18:47,Google Play,POSITIVE,0.9998352527618408,[]
5 start,5,2025-07-27 09:18:42,Google Play,POSITIVE,0.9866010546684265,[]
Adorable!!! 🤩🤩🥰🥰🤩,5,2025-07-27 09:17:09,Google Play,POSITIVE,0.9998383522033691,['🤩🤩🥰🥰🤩']
Bring back my account. I didn't do anything wrong or violate anything,1,2025-07-27 09:15:16,Google Play,POSITIVE,0.645011305809021,['my account']
ভালোবাসা,5,2025-07-27 09:14:34,Google Play,POSITIVE,0.6043808460235596,[]
Very good,5,2025-07-27 09:14:12,Google Play,POSITIVE,0.9998520612716675,[]
"YOU DISABLED MY ACCOUNT. Please, I want to talk to an employee regarding my account and how to bring it back. PLEASE, I JUST BADLY NEED IT BACK SO MUCH. I think you made a mistake and now it's permanently disabled. I haven't done anything wrong.",1,2025-07-27 09:13:49,Google Play,NEGATIVE,-0.9981858134269714,"['my account', 'an employee', 'my account', 'a mistake']"
I'm enjoying using Facebook,5,2025-07-27 09:13:43,Google Play,POSITIVE,0.9995954632759094,['facebook']
nice 💯,5,2025-07-27 09:12:52,Google Play,POSITIVE,0.9998424053192139,['nice 💯']
nice,5,2025-07-27 09:10:59,Google Play,POSITIVE,0.9998552799224854,[]
Impressive,5,2025-07-27 09:08:20,Google Play,POSITIVE,0.999863862991333,[]
my account disabled help me,5,2025-07-27 09:07:42,Google Play,NEGATIVE,-0.9989101886749268,['my account']
Trash and inappropriate adds that I did not ask for,2,2025-07-27 09:04:55,Google Play,NEGATIVE,-0.9986503720283508,[]
Trash app with very user-unfriendly features. Also riddled with ads and bots that keep getting shoved into your face.,1,2025-07-27 09:04:47,Google Play,NEGATIVE,-0.9993374943733215,"['trash app', 'very user-unfriendly features', 'ads', 'bots', 'your face']"
face book is good,5,2025-07-27 09:02:19,Google Play,POSITIVE,0.999855637550354,['face book']
"hello Facebook team, my Facebook account suspended Account what something is wrong.",5,2025-07-27 09:00:02,Google Play,NEGATIVE,-0.9984752535820007,"['my facebook account', 'account']"
hell of a wheelman!,5,2025-07-27 08:59:34,Google Play,NEGATIVE,-0.954417884349823,"['hell', 'a wheelman']"
good,3,2025-07-27 08:58:10,Google Play,POSITIVE,0.9998161196708679,[]
Facebook is using for my business. it so ok,5,2025-07-27 08:57:28,Google Play,POSITIVE,0.9996503591537476,"['facebook', 'my business']"
good app,5,2025-07-27 08:56:56,Google Play,POSITIVE,0.9998493194580078,['good app']
"Facebook Live is completely broken when watching in landscape mode. When I rotate my phone, half of the screen turns blank and only half shows the video, making it impossible to watch properly. This isn’t a phone issue—it happens on many different devices and has been reported by countless users. It seems like Facebook hasn’t fixed this long‑standing glitch. Please fix the orientation handling for live videos so viewers can watch fullscreen without these issues.",1,2025-07-27 08:53:50,Google Play,NEGATIVE,-0.9996192455291748,"['facebook', 'landscape mode', 'my phone', 'half', 'the screen', 'only half', 'the video', 'a phone issue', 'many different devices', 'countless users', 'facebook', 'this long‑standing glitch', 'the orientation', 'live videos', 'viewers', 'these issues']"
fix the reels glitch where it plays the video after attempting to type comments,1,2025-07-27 08:53:38,Google Play,NEGATIVE,-0.9990530610084534,"['the reels', 'the video', 'comments']"
important app for Android phone,5,2025-07-27 08:50:07,Google Play,POSITIVE,0.9741575717926025,"['important app', 'android phone']"
"All of my real accounts have been disabled despite submitting a valid ID. This is extremely frustrating and disruptive. You're causing serious inconvenience—I've lost access to important contacts and personal information. META needs to take accountability and fix this mess. You don’t seem to realize how much stress and trouble you're causing by suddenly disabling accounts that haven't violated any rules, especially when the ID provided is completely valid.",1,2025-07-27 08:49:15,Google Play,NEGATIVE,-0.9997594952583313,"['my real accounts', 'serious inconvenience', ""i've"", 'access', 'important contacts', 'personal information', 'meta needs', 'accountability', 'this mess', 'how much stress', 'trouble', 'suddenly disabling accounts', 'any rules']"
Very good,5,2025-07-27 08:48:53,Google Play,POSITIVE,0.9998520612716675,[]
your newsfeed gets overwhelmed with spam ads all the time with no way to stop them. it takes forever for fb to do anything,2,2025-07-27 08:48:42,Google Play,NEGATIVE,-0.9854434132575989,"['your newsfeed', 'spam ads', 'no way']"
cool,5,2025-07-27 08:47:43,Google Play,POSITIVE,0.9998509883880615,[]
Great App ❤,4,2025-07-27 08:46:27,Google Play,POSITIVE,0.9993553757667542,['great app']
so 👍,5,2025-07-27 08:46:22,Google Play,NEGATIVE,-0.9548001885414124,[]
good,5,2025-07-27 08:46:18,Google Play,POSITIVE,0.9998161196708679,[]
it's fun,5,2025-07-27 08:45:56,Google Play,POSITIVE,0.9998809099197388,['fun']
ok,5,2025-07-27 08:45:47,Google Play,POSITIVE,0.9997851252555847,[]
ok,5,2025-07-27 08:45:03,Google Play,POSITIVE,0.9997851252555847,[]
perfect,5,2025-07-27 08:44:35,Google Play,POSITIVE,0.9998517036437988,[]
شھبکس۔,5,2025-07-27 08:44:16,Google Play,NEGATIVE,-0.8141158819198608,['شھبکس']
Good,4,2025-07-27 08:43:15,Google Play,POSITIVE,0.9998161196708679,[]
good job,3,2025-07-27 08:43:07,Google Play,POSITIVE,0.999835729598999,['good job']
My Account has been Disabled Facebook account name Udjdhdgheiwiwhhwgwhwh Hshsuusjs Ghoshuu,5,2025-07-27 08:43:00,Google Play,NEGATIVE,-0.9982907176017761,"['my account', 'disabled facebook account name', 'hshsuusjs ghoshuu']"
meant to be addictive and I don't like that about social media.,1,2025-07-27 08:42:40,Google Play,NEGATIVE,-0.995568573474884,['social media']
nice 🙂👍,5,2025-07-27 08:40:13,Google Play,POSITIVE,0.9998424053192139,['nice 🙂']
I really like facebook,5,2025-07-27 08:39:20,Google Play,POSITIVE,0.9976115226745605,['facebook']
Nice,5,2025-07-27 08:37:53,Google Play,POSITIVE,0.9998552799224854,[]
log in problem fix kro,1,2025-07-27 08:36:34,Google Play,NEGATIVE,-0.9938998222351074,"['problem', 'fix kro']"
good,4,2025-07-27 08:35:00,Google Play,POSITIVE,0.9998161196708679,[]
nice,1,2025-07-27 08:34:03,Google Play,POSITIVE,0.9998552799224854,[]
"‼️‼️‼️finger print or face recognition on real time is much safer to avoid account lock up/account hack⚠️,you have to prioritized that security measure instead of some third party app which is not useful most of the time😏,i almost lost control of my fb account because of your useless third party app verifying measure🤦‍♂️",1,2025-07-27 08:33:13,Google Play,NEGATIVE,-0.9997319579124451,"['‼️‼️‼️finger print', 'recognition', 'real time', 'account lock', 'account hack', 'that security measure', 'some third party app', 'the time😏', 'control', 'my fb account', 'your useless third party app verifying measure']"
excellent,5,2025-07-27 08:32:05,Google Play,POSITIVE,0.9998434782028198,[]
"Got it, love it! Amazing camera, and nice , bright clear images on screens.",5,2025-07-27 08:31:58,Google Play,POSITIVE,0.9998860359191895,"['amazing camera', 'nice , bright clear images', 'screens']"
Very good,5,2025-07-27 08:31:29,Google Play,POSITIVE,0.9998520612716675,[]
changed password 3 times and yet it still says invalid password. also uses a lot of space. pathetic,1,2025-07-27 08:31:26,Google Play,NEGATIVE,-0.9992989301681519,"['changed password', 'invalid password', 'a lot', 'space']"
Dear Facebook team my facebook account is disabled due to some error. My account is not opening please recover my facebook account.I am worried i didn't know facebook policy now i will not do such mistake. Give me another chance.,4,2025-07-27 08:30:37,Google Play,NEGATIVE,-0.9991076588630676,"['dear facebook team', 'my facebook account', 'some error', 'my account', 'my facebook', 'facebook policy', 'such mistake', 'another chance']"
you disabled random People's account even though they didn't do anything. You shi METAnga,1,2025-07-27 08:29:26,Google Play,NEGATIVE,-0.9984024167060852,"[""random people's account"", 'shi', 'metanga']"
🤯,5,2025-07-27 08:28:48,Google Play,NEGATIVE,-0.6970566511154175,[]
YOU ARE SUSPENDING OUR ACCOUNT FOR NO REASON,1,2025-07-27 08:26:54,Google Play,NEGATIVE,-0.999722421169281,"['our account', 'no reason']"
it's good for social media,5,2025-07-27 08:26:24,Google Play,POSITIVE,0.9995660185813904,['social media']
🌍,5,2025-07-27 08:24:41,Google Play,NEGATIVE,-0.6970566511154175,[]
good apps,5,2025-07-27 08:24:30,Google Play,POSITIVE,0.9998608827590942,['good apps']
please stop updating my Facebook okay because you people said I should update my Facebook I update my Facebook anytime I request to my Facebook could you people who said the Facebook code isn't work getting you one I get a new code everything will not work,1,2025-07-27 08:23:25,Google Play,NEGATIVE,-0.9996126294136047,"['my facebook', 'you people', 'my facebook', 'my facebook', 'my facebook', 'people', 'the facebook code', 'a new code']"
like,5,2025-07-27 08:22:40,Google Play,POSITIVE,0.9910564422607422,[]
nice,4,2025-07-27 08:22:13,Google Play,POSITIVE,0.9998552799224854,[]
good 👍 👍 👍,5,2025-07-27 08:22:07,Google Play,POSITIVE,0.9997698664665222,[]
excellent 👌👍,5,2025-07-27 08:21:52,Google Play,POSITIVE,0.9998458623886108,['excellent 👌']
so beautiful,5,2025-07-27 08:18:24,Google Play,POSITIVE,0.9998823404312134,[]
good app,5,2025-07-27 08:18:00,Google Play,POSITIVE,0.9998493194580078,['good app']
"very nice, fb aplication 👌",5,2025-07-27 08:16:28,Google Play,POSITIVE,0.9997724890708923,"['very nice, fb aplication']"
very good 👍,5,2025-07-27 08:16:19,Google Play,POSITIVE,0.999870777130127,[]
Community standards is too much. Over reacting. The Standard has favored karens. The standard is like favored for boomers. Lost its fun.,1,2025-07-27 08:16:13,Google Play,NEGATIVE,-0.9997960925102234,"['community standards', 'the standard', 'karens', 'the standard', 'boomers', 'its fun']"
একদম সত্যি কথা,5,2025-07-27 08:15:58,Google Play,POSITIVE,0.8453297019004822,[]
please help to recover my Facebook ID .it is imp for me to recover it .,1,2025-07-27 08:14:14,Google Play,NEGATIVE,-0.9965587258338928,"['my facebook', 'id .it']"
my favourite apps,5,2025-07-27 08:11:37,Google Play,POSITIVE,0.9990112781524658,['my favourite apps']
superb,5,2025-07-27 08:11:23,Google Play,POSITIVE,0.9998656511306763,['superb']
The platform which Connect's ppl from ❤️,5,2025-07-27 08:09:51,Google Play,NEGATIVE,-0.8285173177719116,['the platform']
nice,5,2025-07-27 08:06:58,Google Play,POSITIVE,0.9998552799224854,[]
very smart facebook,3,2025-07-27 08:05:54,Google Play,POSITIVE,0.9998582601547241,['very smart facebook']
very important app.,5,2025-07-27 08:03:37,Google Play,POSITIVE,0.9995272159576416,['very important app']
just wow,5,2025-07-27 08:03:23,Google Play,POSITIVE,0.999775230884552,[]
Nice 🇧🇩❤️,5,2025-07-27 08:02:50,Google Play,POSITIVE,0.9998424053192139,['nice 🇧🇩']
thanks to FB there's a Msgr,4,2025-07-27 08:02:13,Google Play,POSITIVE,0.9986395239830017,['a msgr']
ok,5,2025-07-27 08:02:10,Google Play,POSITIVE,0.9997851252555847,[]
video app no reel,2,2025-07-27 07:59:14,Google Play,NEGATIVE,-0.9944556355476379,['video app']
Good,5,2025-07-27 07:59:13,Google Play,POSITIVE,0.9998161196708679,[]
good,4,2025-07-27 07:59:06,Google Play,POSITIVE,0.9998161196708679,[]
I can't get update dis apps for fast and Higher mY facebook,5,2025-07-27 07:57:56,Google Play,NEGATIVE,-0.9973980188369751,"['dis apps', 'my facebook']"
today news,5,2025-07-27 07:57:52,Google Play,POSITIVE,0.9965773224830627,['today news']
good,5,2025-07-27 07:56:44,Google Play,POSITIVE,0.9998161196708679,[]
the new function of meta is everyday he suspended my acc even I do not have do to in my acc,1,2025-07-27 07:55:44,Google Play,NEGATIVE,-0.9958449006080627,"['the new function', 'meta', 'my acc', 'my acc']"
I love this Facebook,5,2025-07-27 07:55:13,Google Play,POSITIVE,0.9998533725738525,['this facebook']
excellence,5,2025-07-27 07:52:50,Google Play,POSITIVE,0.9998365640640259,['excellence']
not follow work,5,2025-07-27 07:52:46,Google Play,NEGATIVE,-0.9979740977287292,['work']
"All my accounts are disabled because of unknown reasons. Ayoko na talaga, balik niyo ra ko parang ewan mga hanep eh",1,2025-07-27 07:51:36,Google Play,NEGATIVE,-0.9995100498199463,"['all my accounts', 'unknown reasons', 'talaga', 'balik', 'ra ko parang ewan mga hanep']"
well I'm trying to send something and then it says page not available what the hell is with that if I cannot leave a comment,2,2025-07-27 07:51:08,Google Play,NEGATIVE,-0.9997292160987854,"['page', 'the hell', 'a comment']"
The best app to connect with dear ones.i will rate it 5/5 anyday.💯,5,2025-07-27 07:50:39,Google Play,POSITIVE,0.9996979236602783,"['the best app', 'dear ones.i']"
Bad at managing own data.takes too much storage,1,2025-07-27 07:50:26,Google Play,NEGATIVE,-0.999817430973053,"['own data.takes', 'too much storage']"
Great achievement 💐,5,2025-07-27 07:50:18,Google Play,POSITIVE,0.9998654127120972,['great achievement']
"The notification page doesn't always fully load, so I'll only see 8 new ones sometimes. I see more ads than posts from people I'm following. I STILL don't have the option to create an Avatar. I have updated the app. Uninstalled/reinstalled. Cleared the cache. Nothing works.",3,2025-07-27 07:50:12,Google Play,NEGATIVE,-0.9997425675392151,"['the notification page', '8 new ones', 'more ads', 'posts', 'people', 'the option', 'an avatar', 'the app', 'the cache']"
hello dear my Facebook team thanks,5,2025-07-27 07:48:35,Google Play,POSITIVE,0.999652624130249,['my facebook team']
love it,4,2025-07-27 07:48:27,Google Play,POSITIVE,0.9998753070831299,[]
you guys disabled my account!,1,2025-07-27 07:47:23,Google Play,NEGATIVE,-0.9996803998947144,"['you guys', 'my account']"
good app,5,2025-07-27 07:46:45,Google Play,POSITIVE,0.9998493194580078,['good app']
good,3,2025-07-27 07:46:16,Google Play,POSITIVE,0.9998161196708679,[]
